Customer ID,Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract,Total Spend,Last Interaction,Churn
449,18,Male,47,19,9,24,Basic,Quarterly,2400,20,1
450,26,Female,27,23,7,3,Basic,Monthly,1134,26,0
451,37,Female,27,16,0,20,Basic,Monthly,1707,4,1
452,50,Female,25,17,4,20,Basic,Annual,2566,26,1
453,54,Female,28,15,0,20,Basic,Annual,1064,12,1
454,58,Male,50,16,6,22,Premium,Annual,3935,15,1
455,30,Female,9,1,7,15,Premium,Monthly,348,14,1
456,31,Female,21,16,3,12,Basic,Annual,3718,15,0
457,20,Female,51,10,6,28,Basic,Quarterly,1542,16,1
458,22,Female,39,14,4,23,Basic,Monthly,1825,19,1
459,25,Male,15,6,1,26,Premium,Monthly,4866,17,1
460,61,Male,13,27,9,21,Premium,Annual,4558,11,0
461,47,Male,46,21,2,11,Basic,Annual,3145,11,0
462,37,Male,31,27,7,27,Standard,Quarterly,1372,15,0
463,25,Male,30,2,1,12,Standard,Annual,2530,9,0
464,37,Male,52,14,6,29,Standard,Quarterly,4739,3,1
465,45,Female,35,15,1,28,Basic,Quarterly,2901,27,1
466,61,Female,5,12,3,9,Basic,Quarterly,584,27,1
467,61,Male,4,25,9,12,Premium,Monthly,962,30,0
468,37,Male,38,17,8,2,Standard,Quarterly,1439,1,1
469,31,Male,15,18,5,9,Basic,Monthly,3782,7,1
470,39,Female,45,25,7,4,Standard,Annual,3888,9,1
471,44,Female,21,6,7,22,Standard,Annual,2284,16,1
472,45,Male,33,25,3,22,Basic,Monthly,4082,16,1
473,37,Male,59,11,5,11,Standard,Monthly,3654,2,1
474,57,Female,5,11,6,1,Standard,Monthly,546,8,0
475,50,Female,32,7,5,14,Standard,Quarterly,2508,8,1
476,36,Female,6,10,2,7,Basic,Monthly,449,16,1
477,39,Female,46,19,3,6,Standard,Annual,1012,21,0
478,42,Female,12,25,6,7,Premium,Annual,3970,22,1
479,31,Female,44,10,3,15,Premium,Monthly,2500,2,1
480,41,Female,52,22,5,2,Standard,Monthly,4166,3,1
481,41,Female,53,6,10,12,Standard,Monthly,3657,4,1
482,21,Female,12,9,1,13,Premium,Quarterly,1698,12,1
483,48,Female,47,12,3,19,Premium,Quarterly,1792,3,0
484,36,Female,45,10,3,1,Basic,Annual,3339,14,0
485,47,Male,52,15,4,19,Standard,Monthly,4937,13,1
486,45,Female,26,4,5,19,Basic,Monthly,1697,4,1
487,54,Female,12,22,5,23,Basic,Annual,4779,4,1
488,55,Male,7,1,7,16,Basic,Monthly,890,20,1
489,28,Female,51,6,2,22,Premium,Annual,3156,26,1
490,63,Female,23,11,5,13,Basic,Monthly,4953,6,1
491,49,Female,8,11,5,5,Premium,Monthly,588,12,1
492,49,Male,29,24,7,22,Premium,Monthly,2059,8,1
493,51,Female,14,25,10,6,Standard,Monthly,3290,24,0
494,40,Female,1,14,4,21,Standard,Monthly,367,30,1
495,32,Male,30,9,0,20,Standard,Quarterly,2370,6,1
496,43,Male,20,3,8,10,Basic,Monthly,4128,25,1
497,53,Female,16,24,3,4,Premium,Quarterly,4190,30,0
498,64,Female,38,24,9,21,Standard,Annual,4173,21,1
499,19,Male,16,26,6,14,Standard,Monthly,3641,21,1
500,44,Female,25,2,6,11,Basic,Annual,1739,6,0
501,58,Female,6,6,1,28,Standard,Quarterly,980,8,0
502,35,Male,29,28,9,21,Basic,Annual,3267,21,1
503,60,Female,60,29,10,6,Basic,Quarterly,2002,22,1
504,55,Male,59,12,4,3,Basic,Monthly,1952,8,1
505,27,Female,59,2,0,24,Standard,Annual,4437,17,1
506,38,Male,58,14,10,17,Standard,Annual,4514,23,1
507,51,Female,36,19,5,1,Standard,Annual,4079,12,0
508,59,Female,54,22,3,5,Basic,Annual,4098,3,0
509,49,Male,41,29,3,24,Basic,Quarterly,4584,25,0
510,50,Female,46,28,1,2,Standard,Quarterly,1079,17,1
511,28,Male,12,2,0,10,Standard,Monthly,1429,21,1
512,23,Male,32,12,8,29,Basic,Quarterly,4783,14,1
513,54,Male,41,3,4,10,Standard,Quarterly,2329,18,0
514,24,Female,13,10,0,2,Basic,Quarterly,3775,10,0
515,18,Male,9,12,8,8,Basic,Annual,935,27,1
516,26,Female,5,10,0,5,Standard,Monthly,105,12,1
517,22,Female,26,6,3,12,Premium,Monthly,1632,22,1
518,45,Female,57,24,3,11,Basic,Monthly,3832,15,1
519,38,Male,28,11,10,8,Premium,Annual,1914,23,0
520,37,Male,36,21,3,12,Basic,Monthly,2799,2,1
521,49,Female,42,21,0,27,Basic,Quarterly,1660,27,1
522,30,Female,31,9,1,9,Premium,Annual,2039,1,1
523,44,Female,35,24,5,21,Premium,Annual,3579,24,0
524,46,Male,39,28,3,19,Basic,Quarterly,1946,28,1
525,64,Male,26,17,7,29,Basic,Monthly,3488,10,0
526,20,Female,50,22,9,23,Basic,Monthly,3618,15,0
527,37,Male,45,30,5,15,Premium,Monthly,2001,28,1
528,45,Female,19,5,10,8,Standard,Monthly,4673,10,1
529,60,Female,2,26,9,26,Basic,Quarterly,813,13,1
530,34,Female,51,4,3,29,Basic,Monthly,4098,22,1
531,46,Male,44,10,1,18,Standard,Annual,3064,6,1
532,34,Female,43,30,5,22,Basic,Annual,4023,27,0
533,38,Female,3,17,0,17,Premium,Quarterly,116,10,0
534,62,Female,23,2,8,29,Basic,Monthly,3620,30,1
535,49,Male,7,18,3,0,Basic,Annual,426,1,0
536,24,Male,55,26,9,19,Basic,Monthly,2832,30,0
537,58,Female,60,5,1,11,Basic,Quarterly,2354,16,1
538,47,Female,15,11,9,29,Basic,Annual,4860,7,0
539,33,Male,45,18,8,19,Basic,Annual,2774,19,1
540,60,Male,36,11,1,13,Standard,Annual,3928,6,0
541,35,Male,27,26,1,20,Basic,Annual,4591,9,0
542,37,Female,53,18,3,22,Standard,Annual,4395,20,1
543,29,Female,35,21,2,27,Premium,Quarterly,2594,26,1
544,50,Female,57,29,3,16,Basic,Quarterly,4675,30,0
545,49,Male,33,16,9,7,Basic,Annual,4192,21,1
546,38,Male,35,10,7,21,Premium,Annual,3123,11,1
547,34,Female,40,22,10,13,Standard,Annual,3130,25,0
548,34,Male,56,15,5,23,Basic,Monthly,1749,18,0
549,33,Female,18,7,10,1,Standard,Annual,2507,15,1
550,25,Male,23,5,10,25,Premium,Annual,3342,20,1
551,18,Male,4,17,10,20,Standard,Annual,541,25,1
552,31,Male,58,8,6,18,Standard,Quarterly,1757,8,0
553,59,Female,36,13,5,5,Standard,Annual,3390,4,0
554,26,Female,9,12,9,18,Premium,Monthly,780,26,0
555,34,Male,57,4,1,21,Basic,Annual,4793,16,1
556,44,Male,46,25,1,22,Standard,Annual,4336,18,1
557,53,Female,34,4,9,28,Premium,Quarterly,3179,19,1
558,30,Female,13,11,9,23,Basic,Quarterly,2180,5,1
559,41,Male,22,18,10,23,Premium,Monthly,2597,12,0
560,25,Male,59,22,8,4,Standard,Monthly,1182,29,1
561,27,Male,22,20,4,18,Premium,Monthly,2191,5,0
562,47,Female,25,27,8,12,Basic,Monthly,3618,15,0
563,47,Male,58,28,7,12,Standard,Monthly,2141,28,1
564,22,Female,47,7,8,16,Basic,Annual,3540,4,1
565,26,Female,20,2,7,25,Basic,Monthly,1423,1,1
566,40,Female,3,21,4,17,Premium,Quarterly,703,20,1
567,37,Female,55,14,0,6,Standard,Monthly,4595,7,1
568,44,Female,40,14,7,4,Premium,Monthly,4519,28,0
569,19,Female,8,5,8,26,Premium,Quarterly,567,1,1
570,48,Female,53,15,1,20,Standard,Annual,3427,26,0
571,28,Female,11,5,8,16,Standard,Monthly,984,30,1
572,62,Male,12,17,1,20,Basic,Annual,2788,4,1
573,25,Male,14,6,8,23,Premium,Quarterly,2238,4,1
574,63,Female,30,23,5,10,Premium,Annual,4996,19,0
575,45,Male,49,5,5,27,Basic,Quarterly,2729,18,1
576,37,Male,20,23,9,9,Premium,Monthly,4311,1,1
577,43,Male,2,18,0,6,Basic,Monthly,875,9,1
578,27,Male,36,15,1,25,Standard,Annual,3728,5,1
579,61,Female,58,7,9,27,Premium,Monthly,3256,9,0
580,47,Female,9,25,0,10,Premium,Annual,212,17,0
581,28,Female,13,21,3,18,Premium,Monthly,4075,4,0
582,22,Female,4,11,8,25,Basic,Quarterly,875,13,1
583,60,Male,14,24,7,6,Standard,Quarterly,3182,6,0
584,59,Female,49,2,2,22,Premium,Quarterly,4282,23,1
585,45,Female,26,30,5,25,Premium,Monthly,4084,5,0
586,27,Female,39,7,1,14,Basic,Monthly,2204,16,1
587,27,Female,47,16,8,24,Premium,Annual,3482,10,1
588,38,Female,25,9,7,14,Basic,Monthly,1876,9,1
589,61,Female,54,13,4,5,Premium,Monthly,2076,10,1
590,64,Male,2,12,4,20,Standard,Quarterly,530,8,1
591,48,Male,13,7,1,1,Standard,Quarterly,1930,19,0
592,44,Female,27,14,5,4,Standard,Monthly,1355,3,0
593,54,Female,11,13,8,5,Premium,Quarterly,189,17,1
594,57,Female,48,20,8,15,Premium,Quarterly,3635,19,1
595,37,Female,48,20,0,21,Basic,Monthly,1921,5,1
596,37,Female,24,10,0,10,Premium,Monthly,2789,21,1
597,57,Female,26,18,2,15,Premium,Annual,1987,7,0
598,20,Male,31,16,6,25,Standard,Annual,1894,23,1
599,29,Male,16,22,8,22,Basic,Annual,1460,4,1
600,24,Female,49,25,3,5,Basic,Annual,1668,18,0
601,45,Male,18,10,3,24,Basic,Quarterly,3933,1,0
602,44,Male,36,8,3,21,Standard,Quarterly,1041,30,0
603,38,Male,38,20,3,10,Standard,Monthly,4275,14,1
604,54,Male,20,3,6,19,Basic,Annual,2172,23,1
605,21,Female,27,17,6,1,Standard,Monthly,1318,6,0
606,42,Male,41,25,0,5,Standard,Monthly,3197,9,0
607,19,Female,11,25,2,6,Premium,Monthly,514,12,1
608,55,Male,22,5,1,28,Premium,Quarterly,1336,16,1
609,57,Female,55,22,8,17,Basic,Quarterly,1502,13,0
610,52,Male,58,25,6,6,Basic,Monthly,1996,25,0
611,31,Female,20,5,2,18,Premium,Monthly,3731,10,1
612,19,Female,59,17,1,28,Standard,Monthly,4370,16,1
613,48,Male,4,20,8,24,Standard,Monthly,349,4,1
614,34,Male,52,24,3,5,Basic,Quarterly,4727,24,0
615,62,Female,13,13,7,24,Basic,Annual,2740,11,1
616,62,Female,37,18,5,22,Premium,Annual,2546,14,1
617,57,Male,1,9,8,13,Standard,Quarterly,787,26,1
618,39,Male,18,5,9,30,Basic,Quarterly,2513,12,1
619,34,Male,18,28,5,21,Basic,Annual,3691,10,1
620,35,Female,42,2,4,8,Standard,Quarterly,1195,26,0
621,27,Female,22,1,9,18,Standard,Quarterly,2531,27,1
622,61,Female,45,8,9,9,Premium,Quarterly,1889,13,1
623,52,Female,30,5,3,25,Basic,Quarterly,4971,13,1
624,59,Female,57,17,1,12,Premium,Quarterly,4663,18,0
625,64,Female,57,16,10,8,Basic,Quarterly,2400,29,1
626,61,Female,2,2,5,24,Premium,Quarterly,319,8,1
627,35,Male,5,30,5,24,Basic,Monthly,623,25,1
628,51,Female,19,6,0,15,Standard,Annual,3973,30,0
629,41,Female,20,1,3,29,Standard,Monthly,3112,23,1
630,51,Female,37,30,5,27,Basic,Quarterly,1050,5,0
631,50,Male,19,18,1,11,Premium,Annual,3036,17,0
632,22,Male,51,4,6,26,Premium,Monthly,2872,11,1
633,36,Male,23,11,2,12,Basic,Annual,3123,25,0
634,52,Male,26,18,10,17,Basic,Quarterly,2877,19,0
635,37,Female,55,21,6,10,Basic,Annual,1608,29,1
636,33,Male,41,14,8,22,Basic,Monthly,3651,11,1
637,31,Male,57,29,8,18,Basic,Quarterly,1240,8,1
638,56,Female,49,2,9,3,Basic,Annual,1310,15,1
639,48,Female,55,16,2,26,Basic,Monthly,2682,8,1
640,33,Female,45,6,8,21,Premium,Annual,4233,23,1
641,35,Female,12,30,8,18,Basic,Monthly,4099,26,1
642,32,Female,40,18,9,7,Basic,Quarterly,4510,29,0
643,39,Male,60,16,9,3,Standard,Annual,2818,28,0
644,21,Male,44,1,7,12,Premium,Annual,1975,27,0
645,27,Male,10,24,0,4,Premium,Quarterly,152,21,0
646,47,Female,54,13,1,29,Basic,Quarterly,4463,30,1
647,33,Male,44,4,6,28,Standard,Annual,1708,17,0
648,29,Female,16,13,4,30,Standard,Monthly,1104,17,0
649,40,Male,11,1,10,25,Standard,Quarterly,395,28,1
650,20,Female,24,7,0,14,Basic,Monthly,4966,2,1
651,52,Female,30,19,8,9,Premium,Monthly,2751,11,1
652,27,Male,24,26,10,4,Premium,Annual,1143,10,1
653,61,Male,1,3,3,6,Standard,Annual,422,14,0
654,40,Male,58,23,6,28,Basic,Quarterly,4036,24,0
655,63,Male,15,11,10,16,Standard,Quarterly,3961,26,0
656,29,Female,23,8,0,13,Basic,Quarterly,2844,27,0
657,23,Female,11,20,5,0,Premium,Annual,880,22,0
658,18,Male,25,13,5,15,Premium,Annual,3500,24,0
659,18,Female,40,25,0,25,Standard,Quarterly,4760,2,1
660,40,Male,33,30,4,13,Standard,Annual,4362,2,0
661,41,Female,57,22,4,28,Basic,Monthly,2096,16,1
662,31,Male,51,30,8,0,Premium,Monthly,3395,30,1
663,25,Male,15,18,7,15,Premium,Monthly,2906,17,1
664,32,Male,47,8,10,22,Premium,Annual,3007,6,1
665,45,Male,10,13,4,28,Standard,Monthly,564,1,0
666,36,Male,8,7,7,11,Premium,Monthly,325,15,1
667,34,Female,58,4,1,15,Premium,Annual,4009,4,0
668,28,Female,7,18,3,23,Standard,Quarterly,876,13,1
669,61,Male,34,5,7,12,Premium,Monthly,4612,14,1
670,43,Female,45,8,7,5,Standard,Quarterly,3650,15,0
671,61,Male,50,30,10,3,Basic,Quarterly,2598,27,1
672,38,Male,26,11,0,0,Basic,Annual,1764,11,0
673,46,Male,17,10,10,21,Standard,Annual,2478,24,1
674,52,Female,53,6,5,29,Standard,Quarterly,1842,16,1
675,57,Male,11,25,7,30,Standard,Annual,172,8,0
676,57,Male,27,7,8,19,Premium,Annual,2497,13,1
677,38,Male,1,3,2,18,Premium,Monthly,638,18,1
678,46,Female,45,18,10,30,Premium,Quarterly,4736,30,0
679,38,Male,46,30,8,10,Premium,Annual,2937,16,1
680,38,Female,37,3,1,9,Standard,Quarterly,3929,13,0
681,52,Male,49,8,7,22,Standard,Monthly,1711,18,1
682,63,Male,42,24,10,5,Standard,Quarterly,3445,19,1
683,31,Female,52,30,9,27,Standard,Annual,4654,11,0
684,21,Male,34,16,0,22,Standard,Monthly,2132,5,1
685,40,Male,57,9,0,20,Standard,Quarterly,4587,11,1
686,27,Female,28,24,5,4,Premium,Annual,2423,25,1
687,18,Female,18,26,2,16,Basic,Quarterly,1399,8,1
688,22,Male,4,30,2,18,Basic,Quarterly,905,8,0
689,35,Male,20,12,8,21,Premium,Quarterly,4652,9,1
690,42,Male,44,30,2,5,Basic,Annual,2430,1,0
691,25,Female,47,22,7,4,Premium,Quarterly,1565,29,1
692,18,Female,38,21,6,13,Premium,Monthly,3082,15,1
693,53,Female,29,28,8,1,Basic,Monthly,2101,13,1
694,21,Female,13,1,5,9,Basic,Annual,2764,19,0
695,27,Female,50,14,4,26,Premium,Annual,2520,9,0
696,61,Female,57,3,0,22,Standard,Annual,1029,21,1
697,53,Female,57,18,5,18,Basic,Annual,2131,22,0
698,47,Male,59,18,2,14,Standard,Annual,2845,21,0
699,32,Male,22,21,5,0,Premium,Annual,3456,30,0
700,33,Female,7,24,2,5,Premium,Annual,637,22,1
701,38,Male,6,4,3,10,Standard,Quarterly,624,27,0
702,56,Male,44,1,4,17,Standard,Annual,3123,26,1
703,50,Female,25,8,7,23,Premium,Annual,4594,8,1
704,23,Male,41,26,3,8,Premium,Monthly,2886,21,1
705,26,Female,51,8,10,24,Standard,Annual,1260,3,1
706,39,Female,27,3,3,2,Basic,Monthly,3362,7,0
707,59,Female,29,4,4,21,Standard,Monthly,3957,4,1
708,57,Female,59,28,7,27,Standard,Annual,3459,27,1
709,52,Female,24,11,7,10,Standard,Annual,3970,30,1
710,54,Female,36,5,8,5,Premium,Annual,3199,24,1
711,20,Male,22,4,5,16,Basic,Monthly,4269,22,0
712,27,Male,52,21,10,0,Basic,Annual,4888,11,1
713,46,Male,35,14,2,19,Standard,Quarterly,1608,15,1
714,43,Female,27,25,6,7,Standard,Monthly,1173,24,1
715,55,Female,5,10,3,5,Basic,Annual,967,9,0
716,33,Male,16,20,9,5,Premium,Quarterly,3499,28,1
717,60,Male,58,14,3,27,Premium,Monthly,3245,4,0
718,57,Male,60,16,8,27,Basic,Annual,3045,24,1
719,21,Female,32,11,6,27,Basic,Quarterly,1294,14,0
720,35,Male,4,8,1,14,Standard,Annual,142,17,0
721,54,Male,59,4,7,16,Standard,Quarterly,2937,12,1
722,33,Male,2,1,5,13,Basic,Monthly,459,1,1
723,28,Female,55,26,5,18,Premium,Monthly,3307,21,0
724,65,Male,56,1,3,12,Basic,Quarterly,4333,21,0
725,33,Male,23,1,3,24,Premium,Monthly,3134,1,1
726,20,Female,52,10,0,10,Standard,Quarterly,3384,23,0
727,57,Male,28,13,1,0,Basic,Annual,4004,21,0
728,45,Male,11,6,10,28,Basic,Annual,352,16,0
729,34,Male,37,19,8,1,Standard,Annual,1420,26,1
730,21,Female,2,7,1,17,Basic,Monthly,921,29,1
731,50,Female,32,7,9,23,Basic,Annual,3128,15,1
732,31,Male,44,18,3,3,Standard,Annual,2361,20,0
733,23,Female,31,3,6,11,Basic,Annual,2102,18,1
734,55,Female,40,13,10,22,Basic,Monthly,3138,13,1
735,33,Male,44,29,7,30,Premium,Monthly,3616,26,0
736,21,Male,6,4,9,0,Premium,Annual,442,18,1
737,46,Male,6,5,2,25,Premium,Quarterly,885,2,1
738,58,Female,28,30,6,6,Basic,Annual,4315,12,1
739,64,Male,36,14,2,29,Premium,Monthly,2948,2,0
740,24,Female,11,8,1,12,Standard,Annual,146,9,0
741,21,Female,42,1,10,29,Premium,Annual,1939,10,0
742,52,Female,29,4,6,11,Standard,Annual,2632,30,1
743,36,Female,27,15,3,12,Basic,Annual,1772,16,0
744,52,Male,24,26,4,28,Premium,Quarterly,4400,6,1
745,27,Male,20,9,0,16,Premium,Monthly,3696,25,1
746,42,Male,51,2,1,25,Standard,Quarterly,4386,2,1
747,30,Female,43,22,10,16,Premium,Quarterly,4422,21,1
748,38,Female,58,19,8,19,Standard,Quarterly,2838,20,0
749,44,Male,14,14,6,18,Standard,Quarterly,4338,15,1
750,26,Male,38,12,7,4,Basic,Monthly,3837,2,0
751,28,Male,53,13,2,29,Basic,Annual,3630,18,1
752,50,Female,47,19,7,7,Premium,Quarterly,3978,1,1
753,26,Female,54,3,7,30,Standard,Annual,1391,19,1
754,22,Female,13,2,7,1,Basic,Quarterly,2932,2,1
755,51,Female,60,18,5,26,Premium,Quarterly,2784,14,1
756,60,Female,24,30,4,26,Basic,Annual,2609,28,1
757,61,Male,59,24,9,10,Premium,Quarterly,4374,21,1
758,46,Male,25,3,6,23,Premium,Annual,2736,28,1
759,26,Male,12,1,5,13,Basic,Monthly,3241,7,1
760,24,Female,45,25,6,7,Basic,Quarterly,1749,6,1
761,22,Male,15,15,10,0,Premium,Monthly,3087,22,1
762,56,Female,13,1,2,6,Standard,Annual,3332,24,0
763,36,Male,15,30,3,17,Premium,Monthly,1598,24,0
764,49,Male,54,24,0,4,Standard,Annual,2067,10,1
765,26,Male,11,4,0,26,Basic,Monthly,745,24,1
766,48,Male,26,7,0,16,Standard,Monthly,3187,12,1
767,25,Male,44,23,0,16,Standard,Monthly,3789,19,1
768,62,Female,49,10,1,5,Standard,Annual,4156,22,0
769,41,Female,2,13,10,19,Premium,Monthly,170,12,1
770,60,Male,41,13,4,15,Standard,Annual,1692,14,0
771,29,Male,30,22,8,2,Standard,Annual,1051,5,1
772,18,Male,17,22,4,20,Premium,Annual,1295,22,1
773,43,Female,26,26,9,2,Premium,Monthly,3243,18,1
774,52,Male,19,6,9,15,Basic,Monthly,4755,14,0
775,31,Female,34,8,2,1,Premium,Annual,4862,6,0
776,20,Male,17,13,2,24,Premium,Annual,4244,3,1
777,19,Female,47,30,9,30,Standard,Annual,4955,20,1
778,42,Female,21,16,8,7,Standard,Annual,4990,24,1
779,55,Male,29,6,1,19,Basic,Annual,1272,12,1
780,44,Male,53,4,3,25,Standard,Annual,3682,3,1
781,61,Male,8,12,6,5,Premium,Monthly,950,18,0
782,32,Male,39,23,7,30,Standard,Quarterly,4493,29,1
783,44,Male,14,21,2,2,Standard,Monthly,1087,29,1
784,23,Female,3,3,2,6,Premium,Annual,984,7,0
785,36,Female,58,20,4,29,Basic,Annual,1060,5,0
786,24,Female,60,3,3,5,Standard,Quarterly,3313,1,1
787,25,Male,54,24,6,18,Standard,Quarterly,4829,20,0
788,18,Male,58,7,0,25,Premium,Quarterly,2125,28,0
789,24,Male,45,16,2,11,Basic,Quarterly,4141,2,0
790,35,Male,28,26,6,5,Premium,Quarterly,4173,3,0
791,18,Male,40,18,8,22,Premium,Quarterly,3970,18,1
792,33,Male,22,29,10,23,Premium,Monthly,2477,19,1
793,63,Female,39,4,9,5,Premium,Quarterly,2650,17,1
794,51,Female,19,28,4,7,Standard,Quarterly,3950,5,0
795,50,Male,6,20,8,17,Premium,Monthly,803,8,1
796,58,Female,2,9,4,26,Basic,Monthly,499,20,1
797,47,Female,41,8,10,24,Premium,Annual,4700,9,0
798,22,Male,46,4,7,26,Basic,Monthly,4085,1,1
799,22,Female,12,14,9,5,Standard,Quarterly,2211,26,1
800,34,Male,33,16,7,19,Basic,Annual,3809,26,1
801,29,Male,52,12,9,21,Basic,Quarterly,1218,30,1
802,40,Male,38,10,6,22,Standard,Monthly,2020,3,1
803,41,Male,45,21,8,15,Premium,Monthly,3415,10,1
804,32,Female,22,30,1,22,Premium,Annual,3807,29,1
805,37,Male,46,21,10,29,Basic,Monthly,2569,11,1
806,25,Female,48,17,6,4,Basic,Annual,2389,7,1
807,59,Male,10,9,1,18,Premium,Monthly,350,2,1
808,34,Male,44,12,6,17,Basic,Quarterly,1670,15,1
809,18,Male,13,26,1,14,Basic,Annual,4512,14,0
810,22,Male,45,12,1,26,Premium,Annual,3482,14,1
811,29,Female,40,4,0,8,Standard,Quarterly,3723,19,0
812,39,Female,52,30,10,21,Standard,Monthly,2534,26,1
813,62,Male,15,21,9,7,Basic,Monthly,3923,14,0
814,65,Male,11,23,4,10,Standard,Monthly,230,7,1
815,58,Male,30,10,10,6,Standard,Quarterly,2195,26,1
816,35,Female,43,23,9,29,Basic,Annual,1186,22,1
817,20,Male,27,5,9,16,Premium,Quarterly,4202,14,1
818,56,Male,25,16,2,25,Standard,Quarterly,4501,4,1
819,55,Male,3,13,4,10,Standard,Quarterly,659,3,0
820,25,Female,10,27,1,9,Premium,Annual,464,17,0
821,65,Male,18,15,9,4,Basic,Monthly,2094,5,1
822,21,Female,26,27,2,18,Standard,Monthly,3485,16,1
823,62,Female,43,4,10,25,Standard,Monthly,3219,6,1
824,29,Male,33,6,4,25,Premium,Annual,2109,28,1
825,39,Female,39,26,8,29,Basic,Monthly,3381,10,1
826,40,Female,30,27,7,7,Premium,Quarterly,1168,2,1
827,35,Female,27,19,6,0,Premium,Monthly,4839,4,1
828,46,Female,23,30,6,3,Basic,Monthly,2515,21,1
829,43,Male,28,27,5,17,Standard,Monthly,1044,29,1
830,53,Female,34,5,10,1,Premium,Quarterly,2154,16,0
831,56,Male,3,25,0,17,Premium,Monthly,956,15,1
832,33,Male,9,10,2,21,Premium,Annual,403,16,1
833,30,Female,42,5,0,23,Standard,Quarterly,4644,3,0
834,27,Female,19,8,9,6,Basic,Annual,4075,28,1
835,44,Female,47,20,5,29,Premium,Monthly,4501,18,1
836,52,Female,19,14,2,8,Basic,Annual,4284,17,0
837,24,Male,5,1,4,0,Basic,Quarterly,744,28,0
838,51,Male,59,10,3,0,Basic,Monthly,1898,5,1
839,46,Male,17,12,5,19,Premium,Monthly,4590,13,1
840,18,Female,12,14,10,21,Basic,Monthly,1745,13,1
841,65,Male,17,15,5,16,Basic,Monthly,1701,27,1
842,50,Female,6,20,2,0,Premium,Quarterly,437,11,0
843,58,Female,43,14,5,16,Basic,Annual,3832,24,0
844,38,Female,44,4,8,16,Basic,Monthly,2705,30,1
845,27,Female,51,14,9,16,Basic,Monthly,4173,5,1
846,48,Male,48,20,10,20,Standard,Monthly,1424,20,0
847,39,Female,29,9,0,10,Standard,Annual,3364,7,1
848,64,Male,38,25,8,9,Standard,Annual,1403,5,0
849,45,Female,15,17,4,22,Premium,Annual,2377,29,1
850,53,Male,41,4,4,28,Premium,Monthly,4016,5,0
851,21,Male,33,4,10,6,Basic,Quarterly,2763,6,1
852,22,Male,43,9,1,16,Basic,Annual,3711,1,1
853,62,Male,38,28,3,5,Premium,Quarterly,1145,14,0
854,62,Male,52,4,8,21,Standard,Annual,2133,7,0
855,38,Female,1,12,3,15,Basic,Quarterly,914,6,0
856,62,Male,3,9,1,7,Premium,Quarterly,538,24,0
857,65,Female,23,14,10,2,Standard,Annual,3942,27,1
858,57,Female,44,26,1,8,Basic,Quarterly,3418,3,0
859,65,Female,20,15,9,16,Standard,Annual,4459,25,1
860,21,Female,56,12,10,11,Basic,Quarterly,2561,24,0
861,29,Female,49,8,10,22,Standard,Monthly,1439,24,1
862,52,Female,3,1,1,12,Premium,Monthly,399,30,1
863,34,Male,6,20,6,26,Basic,Monthly,792,16,0
864,65,Male,12,29,6,10,Premium,Annual,3160,23,1
865,44,Male,29,21,8,27,Premium,Annual,3928,6,0
866,25,Female,37,3,6,19,Basic,Quarterly,1087,26,1
867,63,Female,51,10,3,23,Standard,Annual,2087,1,1
868,31,Female,34,13,1,24,Premium,Monthly,1504,10,1
869,42,Male,27,2,6,15,Premium,Monthly,2662,10,0
870,41,Male,15,14,7,19,Standard,Annual,3005,1,0
871,22,Male,8,24,4,1,Standard,Quarterly,826,2,0
872,33,Male,25,30,6,11,Premium,Quarterly,2163,19,0
873,20,Female,55,18,4,21,Standard,Quarterly,4078,23,1
874,60,Male,54,27,10,26,Basic,Annual,3556,3,0
875,30,Female,26,24,1,25,Standard,Quarterly,1922,16,1
876,57,Female,1,8,2,20,Standard,Monthly,585,17,1
877,33,Male,4,24,3,9,Standard,Quarterly,976,24,0
878,35,Male,34,21,8,2,Standard,Monthly,1294,14,0
879,55,Female,6,1,5,2,Standard,Annual,830,17,0
880,22,Male,12,4,10,14,Premium,Quarterly,1397,2,1
881,44,Male,24,27,6,13,Basic,Annual,4889,30,0
882,32,Female,50,13,9,7,Premium,Annual,3315,29,1
883,56,Male,7,25,8,24,Basic,Monthly,614,23,1
884,36,Male,11,22,9,13,Standard,Quarterly,632,10,1
885,26,Female,18,11,8,27,Standard,Annual,3157,18,1
886,52,Female,11,24,10,8,Premium,Annual,659,27,0
887,19,Male,16,7,8,30,Standard,Annual,3211,29,1
888,29,Female,47,17,1,5,Standard,Monthly,1099,28,1
889,41,Female,8,6,6,26,Premium,Monthly,867,9,0
890,52,Male,39,25,3,16,Standard,Monthly,2505,8,1
891,53,Female,45,20,2,23,Premium,Quarterly,3038,21,1
892,41,Female,41,16,6,9,Premium,Quarterly,3416,10,1
893,33,Male,24,25,4,15,Standard,Quarterly,4512,26,0
894,47,Female,25,17,7,5,Premium,Annual,2548,27,0
895,56,Female,14,5,6,5,Premium,Quarterly,2932,22,1
896,50,Female,21,12,3,17,Premium,Annual,4504,18,1
897,39,Male,16,7,8,24,Premium,Annual,3819,11,1
898,56,Male,17,30,8,3,Standard,Annual,4349,30,0
899,26,Male,14,3,5,4,Premium,Quarterly,1629,20,1
900,59,Male,25,11,3,6,Basic,Monthly,1541,3,1
